,명사,횟수
549,팽나무,8
550,시즌,8
551,강동구,8
552,공청회,8
553,산학,8
554,마곡,8
555,미추홀,8
556,주체,8
557,세포,8
558,포식,8
559,장지,8
560,품격,8
561,광복,8
562,인사,8
563,유행,8
564,양질,8
565,저소득층,8
566,선전,8
567,임시,8
568,현안,8
569,제조업,8
570,성장세,8
571,단축,8
572,관내,8
573,대당,8
574,추출물,8
575,마창민,8
576,김지애,8
577,축사,8
578,혼합,8
579,전주,8
580,항균,8
581,외벽,8
582,리사이클링,8
583,인증서,8
584,주최,8
585,마을,8
586,세종,8
587,응모,8
588,당선작,8
589,뉴시스,8
590,종로구,8
591,자립,8
592,토론회,8
593,벨트,8
594,비거니즘,8
595,실리카,8
596,복원,8
597,확립,8
598,결의,8
599,식사,8
600,액체,8
601,사이언,8
602,서면,8
603,연합회,8
604,스텔란,8
605,동해,8
606,가전제품,8
607,브레이크,8
608,협동조합,8
609,포괄,8
610,한국가스공사,8
611,엘엔지,8
612,나일론,8
613,메탄올,8
614,연출,8
615,에프,8
616,접목,8
617,미스트,8
618,타임,8
619,영향력,8
620,종료,8
621,남산,8
622,랜드마크,8
623,직장,8
624,냉난방,8
625,데모,8
626,출자,8
627,가게,8
628,휴식,8
629,본점,8
630,순도,8
631,지에스,8
632,이용자,8
633,린,8
634,브로드밴드,8
635,한국전력,8
636,퍼플,8
637,롯데월드,8
638,양조장,8
639,상상마당,8
640,도매,8
641,강레오,8
642,멜론,8
643,메탄,8
644,블레이드,8
645,멕스,8
646,웰러,8
647,가석방,8
648,완,8
649,디시안,8
650,롯데호텔,8
651,날씨,7
652,추모,7
653,중고,7
654,언제,7
655,화폐,7
656,리플,7
657,건가요,7
658,전무,7
659,솔,7
660,취향,7
661,소비량,7
662,후쿠시마,7
663,평소,7
664,매트,7
665,짓,7
666,더블,7
667,옵션,7
668,소음,7
669,이틀,7
670,저희,7
671,칭찬,7
672,캠,7
673,스포티지,7
674,세금,7
675,사건,7
676,쓸모,7
677,감성,7
678,빗물,7
679,우드,7
680,특가,7
681,만점,7
682,점수,7
683,경주,7
684,후속,7
685,컴퓨터,7
686,당일,7
687,공시,7
688,세,7
689,캔,7
690,여자,7
691,미장,7
692,선두,7
693,델타,7
694,뭘,7
695,독점,7
696,파이,7
697,종자,7
698,구글,7
699,칭,7
700,상향,7
701,프린팅,7
702,유사,7
703,광,7
704,종시,7
705,시나리오,7
706,러시아,7
707,컴퍼니,7
708,카셰어링,7
709,훼손,7
710,오토,7
711,런,7
712,갈등,7
713,성,7
714,수여,7
715,외교,7
716,리포트,7
717,윤,7
718,그날,7
719,아카데미,7
720,조국,7
721,덕,7
722,택,7
723,원가,7
724,구독,7
725,재건축,7
726,충성,7
727,바퀴,7
728,광물,7
729,물고기,7
730,교육부,7
731,일시,7
732,진흥,7
733,채취,7
734,땐,7
735,재원,7
736,창립,7
737,롯데칠성음료,7
738,추후,7
739,무기,7
740,이낙연,7
741,원격,7
742,함량,7
743,기저귀,7
744,하늘,7
745,입증,7
746,이재명,7
747,영화,7
748,라면,7
749,엔,7
750,롯데제과,7
751,도요타,7
752,점착제,7
753,지오,7
754,여명,7
755,직접,7
756,골자,7
757,패권,7
758,특구,7
759,체질,7
760,유해성,7
761,환자,7
762,이내,7
763,미포,7
764,원천,7
765,발송,7
766,캡,7
767,이색,7
768,아티스트,7
769,라이브,7
770,전라남도,7
771,급속,7
772,치약,7
773,조깅,7
774,도청,7
775,축소,7
776,총회,7
777,노르웨이,7
778,레디,7
779,운반선,7
780,녹,7
781,정의,7
782,계절,7
783,부착,7
784,훈련,7
785,이정표,7
786,공생,7
787,식재,7
788,니스,7
789,골프,7
790,축제,7
791,창고,7
792,유창,7
793,교실,7
794,초등,7
795,지상,7
796,걸음,7
797,항원,7
798,니즈,7
799,남성,7
800,치료,7
801,엔지니어링,7
802,주간,7
803,분해기,7
804,홍범,7
805,농민,7
806,안보,7
807,상국,7
808,존중,7
809,약자,7
810,연대,7
811,보편,7
812,권역,7
813,건의,7
814,넥슨,7
815,자가발전,7
816,베트남,7
817,시일,7
818,학,7
819,순환기,7
820,방제,7
821,외관,7
822,남부,7
823,연사,7
824,단열,7
825,소멸,7
826,코나,7
827,계정,7
828,통계,7
829,르노,7
830,소요,7
831,치즈,7
832,배합,7
833,분쇄,7
834,아웃도어,7
835,육,7
836,스파크,7
837,감가상각,7
838,수령,7
839,정용원,7
840,관리인,7
841,공익,7
842,회원,7
843,정식,7
844,제동,7
845,모드,7
846,트레인,7
847,신종,7
848,감염증,7
849,감안,7
850,그리니,7
851,선인장,7
852,고군,7
853,입찰,7
854,독보,7
855,감지,7
856,주차,7
857,인공,7
858,무선,7
859,매니저,7
860,굿,7
861,강혁,7
862,힙,7
863,스노우,7
864,캐슬,7
865,호조,7
866,식자재,7
867,아모레,7
868,순이익,7
869,이노,7
870,서류,7
871,이마트,7
872,피플,7
873,관세청,7
874,수입액,7
875,마리아,7
876,전광판,7
877,산단,7
878,묶음,7
879,중남미,7
880,취업,7
881,준공식,7
882,네트,7
883,해링턴,7
884,생육,7
885,국철,7
886,웰치,7
887,장성,7
888,전통주,7
889,집안,7
890,실습선,7
891,우렁,7
892,무산,7
893,저자,7
894,열차,7
895,다리미,7
896,카드뮴,7
897,코보리,7
898,이우혁,7
899,김영배,7
900,무중력,7
901,자연환경,6
902,케이스,6
903,방치,6
904,상당수,6
905,홈플러스,6
906,습기,6
907,개당,6
908,결론,6
909,이건,6
910,펌프,6
911,임산부,6
912,한숨,6
913,프레쉬,6
914,쿠팡,6
915,업종,6
916,골드,6
917,퍼시픽,6
918,열량,6
919,수자원,6
920,탑,6
921,아침,6
922,명절,6
923,심플,6
924,제목,6
925,문자,6
926,베란다,6
927,카,6
928,단기간,6
929,콜,6
930,버블,6
931,초보,6
932,공업,6
933,시스템즈,6
934,조언,6
935,소프트,6
936,컨소시엄,6
937,매매,6
938,재산,6
939,물가,6
940,특정,6
941,나이키,6
942,티어,6
943,포트,6
944,주자,6
945,현금,6
946,대화,6
947,변이,6
948,물티슈,6
949,형식,6
950,석,6
951,본인,6
952,밸류,6
953,소스,6
954,출신,6
955,파트,6
956,대유행,6
957,군산시,6
958,병신,6
959,텐,6
960,폭염,6
961,근황,6
962,최신,6
963,행정명령,6
964,단가,6
965,건가,6
966,픽,6
967,단기,6
968,감속,6
969,인재,6
970,시정,6
971,주입,6
972,강세,6
973,영,6
974,어댑터,6
975,인사이트,6
976,평창,6
977,절대,6
978,슈퍼,6
979,연설,6
980,포크,6
981,황민현,6
982,캐리어,6
983,리뉴,6
984,저게,6
985,왕겨,6
986,종말,6
987,밥,6
988,대대,6
989,샷,6
990,강남,6
991,과천,6
992,쌤,6
993,비닐하우스,6
994,락,6
995,족,6
996,향수,6
997,청사진,6
998,해운,6
999,지인,6
1000,호르몬,6
1001,빛,6
1002,레드,6
1003,길거리,6
1004,철,6
1005,링,6
1006,여론,6
1007,봇,6
1008,연차,6
1009,지리,6
1010,폐교,6
1011,한강,6
1012,중소형,6
1013,문명,6
1014,치열,6
1015,강남구,6
1016,근무,6
1017,신고,6
1018,월드컵,6
1019,자,6
1020,사상,6
1021,트랙,6
1022,폐식용유,6
1023,페라,6
1024,구멍,6
1025,감시,6
1026,수십,6
1027,전주시,6
1028,메이드,6
1029,취,6
1030,주의,6
1031,최소한,6
1032,적합,6
1033,용차,6
1034,헤어,6
1035,노바,6
1036,기념식,6
1037,표면,6
1038,한정판,6
1039,언론,6
1040,쿨,6
1041,증명,6
1042,산시,6
1043,신호탄,6
1044,규칙,6
1045,응용,6
1046,실험실,6
1047,법령,6
1048,터미널,6
1049,발판,6
1050,이중,6
1051,텔레콤,6
1052,파스퇴르,6
1053,유산균,6
1054,비타민,6
1055,젯,6
1056,내셔널,6
1057,로레알,6
1058,프리츠커상,6
1059,정원,6
1060,화제,6
1061,콤팩트,6
1062,도보,6
1063,파리,6
1064,지붕,6
1065,산책,6
1066,진도군,6
1067,횟수,6
1068,삼림,6
1069,상황실,6
1070,집행,6
1071,명시,6
1072,구조물,6
1073,분담,6
1074,보증,6
1075,박사,6
1076,추형,6
1077,편광판,6
1078,하단,6
1079,센싱,6
1080,객사,6
1081,민국,6
1082,김효종,6
1083,지축,6
1084,왕길동,6
1085,마당,6
1086,탐험,6
1087,세심,6
1088,업그레이드,6
1089,피트,6
1090,클럽,6
1091,도서관,6
1092,역세,6
1093,구도심,6
1094,관계사,6
1095,상주,6
1096,해체,6
1097,잠재력,6
1098,유상,6
1099,라이트,6
1100,위탁,6
1101,번지,6
1102,편안,6
1103,유가족,6
1104,후대,6
1105,영광,6
1106,선열,6
1107,개년,6
1108,강국,6
1109,클래식,6
1110,강점,6
1111,처지,6
1112,한류,6
1113,걸림돌,6
1114,노후화,6
1115,장기간,6
1116,트림,6
1117,함유량,6
1118,관리법,6
1119,우선,6
1120,가루,6
1121,은,6
1122,봉사자,6
1123,변호사,6
1124,목포시,6
1125,순창군,6
1126,반입,6
1127,잔류,6
1128,유입,6
1129,추산,6
1130,드로잉,6
1131,세션,6
1132,질의,6
1133,발휘,6
1134,착용,6
1135,교육감,6
1136,스톱,6
1137,교류,6
1138,컨트롤,6
1139,준중,6
1140,두기,6
1141,대면,6
1142,남방,6
1143,정기,6
1144,차질,6
1145,고속,6
1146,퀀텀,6
1147,코드,6
1148,폐열,6
1149,종이팩,6
1150,여대,6
1151,당근,6
1152,신상품,6
1153,케이,6
1154,파손,6
1155,감전,6
1156,보육,6
1157,재현,6
1158,이온,6
1159,수업,6
1160,두뇌,6
1161,오버랜드,6
1162,융,6
1163,선진,6
1164,기금,6
1165,월간,6
1166,신선도,6
1167,분자,6
1168,홀,6
1169,프로세스,6
1170,선적,6
1171,업로드,6
1172,진해,6
1173,박형준,6
1174,진천,6
1175,메가와트,6
1176,센서,6
1177,보행자,6
1178,서울대,6
1179,최지혜,6
1180,항생제,6
1181,한국전력공사,6
1182,회사채,6
1183,동구,6
1184,영업용,6
1185,교사,6
1186,파주,6
1187,셀룰로오스,6
1188,수익금,6
1189,마포구,6
1190,이관범,6
1191,봉수대,6
1192,유동,6
1193,태,6
1194,모종,6
1195,소방관,6
1196,면세점,6
1197,라떼,6
1198,허윤홍,6
1199,영일만,6
1200,네슬레,6
1201,활동가,6
1202,알,6
1203,오경진,6
1204,재계,6
1205,청와대,6
1206,회담,6
1207,리프팅,6
1208,금회,6
1209,프로모션,6
1210,농법,6
1211,울산시,6
1212,화요,6
1213,스파클,6
1214,정성,6
1215,전시회,6
1216,시설물,6
1217,강원랜드,6
1218,직불제,6
1219,밥알,6
1220,온배수,6
1221,농원,6
1222,배추,6
1223,도배,6
1224,박성호,6
1225,한국프로축구연맹,6
1226,목조,6
1227,바이털,6
1228,펠릿,6
1229,일주,6
1230,개질,6
1231,고온,6
1232,롱,6
1233,두피,6
1234,커스,6
1235,잠식,6
1236,봉,6
1237,만다라,6
1238,참,5
1239,마인드,5
1240,희생,5
1241,양반,5
1242,회원국,5
1243,트랙터,5
1244,맘,5
1245,곰팡이,5
1246,가요,5
1247,딜,5
1248,수백만,5
1249,클릭,5
1250,성명,5
1251,체크,5
1252,경관,5
1253,릭,5
1254,일자,5
1255,소진,5
1256,수세미,5
1257,직업,5
1258,하브,5
1259,불가,5
1260,신,5
1261,해상풍력발전,5
1262,시동,5
1263,화장실,5
1264,파마,5
1265,캘리포니아,5
1266,감수,5
1267,행정부,5
1268,절,5
1269,행진,5
1270,몫,5
1271,수용성,5
1272,당선,5
1273,이념,5
1274,흥미,5
1275,사과,5
1276,유아,5
1277,범퍼,5
1278,유증,5
1279,두중,5
1280,사막,5
1281,강제,5
1282,미팅,5
1283,통화,5
1284,고점,5
1285,고정,5
1286,공격,5
1287,마이크,5
1288,휴가,5
1289,쿼,5
1290,액화,5
1291,재앙,5
1292,담배,5
1293,갤,5
1294,시가총액,5
1295,위안,5
1296,일진,5
1297,페달,5
1298,부채,5
1299,예산안,5
1300,국경,5
1301,부진,5
1302,수백,5
1303,초안,5
1304,북,5
1305,찌꺼기,5
1306,샌드위치,5
1307,이사회,5
1308,갤러리,5
1309,애널리스트,5
1310,우량주,5
1311,사모,5
1312,역설,5
1313,거대,5
1314,초반,5
1315,숙소,5
1316,도금,5
1317,최악,5
1318,리더,5
1319,개막식,5
1320,토론,5
1321,방출,5
1322,파쇄,5
1323,회전,5
1324,고양이,5
1325,모기,5
1326,개미,5
1327,폭탄,5
1328,핸드,5
1329,난방,5
1330,바이크,5
1331,헬,5
1332,미터,5
1333,점심,5
1334,안내,5
1335,간식,5
1336,익명,5
1337,일기,5
1338,유지태,5
1339,대다수,5
1340,무늬,5
1341,트램,5
1342,공진,5
1343,만주,5
1344,똥,5
1345,위너,5
1346,다섯,5
1347,특급,5
1348,동지,5
1349,젠,5
1350,무한,5
1351,압도,5
1352,지대,5
1353,설,5
1354,시발,5
1355,버튼,5
1356,그림,5
1357,억제,5
1358,물론,5
1359,점주,5
1360,촉매,5
1361,기한,5
1362,포장지,5
1363,지열,5
1364,천안,5
1365,매립지,5
1366,영웅,5
1367,건담,5
1368,근접,5
1369,습관,5
1370,인지도,5
1371,림,5
1372,우라늄,5
1373,아카,5
1374,발효,5
1375,첨가,5
1376,짐,5
1377,탓,5
1378,박람회,5
1379,이스라엘,5
1380,패드,5
1381,쓰레기통,5
1382,동급,5
1383,동탄,5
1384,판교,5
1385,주유소,5
1386,퍼포먼스,5
1387,욕실,5
1388,관중,5
1389,발자국,5
1390,여파,5
1391,여행자,5
1392,카다,5
1393,장미,5
1394,국무,5
1395,산책로,5
1396,지목,5
1397,효소,5
1398,명령,5
1399,픽업트럭,5
1400,시가,5
1401,츠,5
1402,장재,5
1403,상공,5
1404,대리점,5
1405,콤,5
1406,에스티,5
1407,각지,5
1408,힐,5
1409,비축,5
1410,학계,5
1411,시리즈,5
1412,조각,5
1413,기법,5
1414,어망,5
1415,개정안,5
1416,신청자,5
1417,음악,5
1418,이명박,5
1419,국정,5
1420,상충,5
1421,부처,5
1422,산림청,5
1423,사양,5
1424,안건,5
1425,메디,5
1426,주일,5
1427,행사장,5
1428,내추럴,5
1429,토핑,5
1430,재미,5
1431,겉면,5
1432,콩기름,5
1433,탭,5
1434,임차,5
1435,초점,5
1436,깔,5
1437,홍대,5
1438,출원,5
1439,결식,5
1440,둘레길,5
1441,장송,5
1442,조형물,5
1443,밑,5
1444,황금,5
1445,필라테스,5
1446,사이언스,5
1447,탈피,5
1448,오피스텔,5
1449,지주사,5
1450,경계,5
1451,토탈,5
1452,증자,5
1453,완제품,5
1454,톱,5
1455,구성원,5
1456,최승환,5
1457,수목장,5
1458,생성,5
1459,착수,5
1460,고향,5
1461,책무,5
1462,무대,5
1463,착취,5
1464,소상,5
1465,동남,5
1466,인도네시아,5
1467,동아시아,5
1468,상쇄,5
1469,휘발유,5
1470,김진관,5
1471,이덕원,5
1472,고성능,5
1473,폴리에스테르,5
1474,이재준,5
1475,김영록,5
1476,클러스터,5
1477,돌파구,5
1478,남항,5
1479,차도선,5
1480,이목,5
1481,노트북,5
1482,지갑,5
1483,초미세,5
1484,칠,5
1485,장시간,5
1486,트리트,5
1487,주성분,5
1488,경향,5
1489,광양시,5
1490,개회식,5
1491,남한강,5
1492,스위스,5
1493,최문순,5
1494,공감대,5
1495,조작,5
1496,울산광역시,5
1497,중부,5
1498,해법,5
1499,회계,5
1500,월말,5
1501,이탈,5
1502,전공,5
1503,회관,5
1504,관광공사,5
1505,태그,5
1506,추첨,5
1507,부각,5
1508,염색,5
1509,세탁,5
1510,위장,5
1511,진로,5
1512,버거,5
1513,씨제이,5
1514,당부,5
1515,류체,5
1516,펄프,5
1517,포스터,5
1518,신념,5
1519,명과,5
1520,도래,5
1521,낫,5
1522,육류,5
1523,식감,5
1524,년차,5
1525,마곡동,5
1526,팩토리,5
1527,우편,5
1528,코란,5
1529,픽업,5
1530,전경련,5
1531,바이오매스,5
1532,단행,5
1533,화면,5
1534,리모컨,5
1535,베스트,5
1536,재무,5
1537,아우디,5
1538,큐,5
1539,책임자,5
1540,통로,5
1541,대체재,5
1542,디저트,5
1543,제반,5
1544,롯데슈퍼,5
1545,몸체,5
1546,수질,5
1547,투어,5
1548,네오,5
1549,프렌들리,5
1550,반팔,5
1551,황산화물,5
1552,흥원,5
1553,독성,5
1554,군도,5
1555,더위,5
1556,유래,5
1557,공로,5
1558,전구체,5
1559,칼럼,5
1560,세입자,5
1561,공방,5
1562,기둥,5
1563,과락,5
1564,경고,5
1565,주식회사,5
1566,게티,5
1567,유체,5
1568,내달,5
1569,관차,5
1570,조성준,5
1571,카테고리,5
1572,반려,5
1573,프레딧,5
1574,동월,5
1575,캠퍼스,5
1576,유색,5
1577,의회,5
1578,감량,5
1579,민,5
1580,여벌,5
1581,조미,5
1582,청장,5
1583,검출,5
1584,당초,5
1585,패스트,5
1586,조망,5
1587,하코다테,5
1588,관광지,5
1589,화물차,5
1590,강소,5
1591,당기,5
1592,휴맥스,5
1593,루프,5
1594,이바지,5
1595,소유,5
1596,소셜,5
1597,총력,5
1598,장병철,5
1599,환산,5
1600,중랑구,5
1601,질,5
1602,소외,5
1603,작성,5
1604,고갈,5
1605,보잉,5
1606,거래제,5
1607,그랜저,5
1608,급락,5
1609,에어,5
1610,스테이션,5
1611,동대문,5
1612,에이피,5
1613,소이,5
1614,수산화,5
1615,냉각수,5
1616,협정,5
1617,칠레,5
1618,마을금고,5
1619,보쉬,5
1620,스틸,5
1621,케나프,5
1622,품종,5
1623,농자,5
1624,프랜차이즈,5
1625,곤충,5
1626,연맹,5
1627,총재,5
1628,피스,5
1629,섹션,5
1630,스타일링,5
1631,그레이,5
1632,폴리오,5
1633,밭,5
1634,농심,5
1635,칵테일,5
1636,추억,5
1637,발상,5
1638,영농,5
1639,양평,5
1640,민주,5
1641,바닷속,5
1642,대만,5
1643,아연,5
1644,서진,5
1645,기체,5
1646,레스토랑,5
1647,시군,5
1648,당신,5
1649,조끼,5
1650,캡슐,5
1651,프로필,5
1652,쟈,5
1653,표기,5
1654,해연,5
1655,김누리,5
1656,해중합,5
1657,인터,5
1658,호기,5
1659,프로덕션,5
1660,박종오,5
1661,제트,5
1662,머리카락,5
1663,삼성그룹,5
1664,베르트랑,5
1665,순항,5
1666,군산항,5
1667,부원장,5
1668,버킷,5
1669,거트,5
1670,칸타타,5
1671,식탁,5
1672,레미콘,5
1673,반치,5
1674,모스,5
1675,타르트,5
1676,젬,5
1677,앞치마,5
1678,향기,5
1679,계좌,4
1680,벌레,4
1681,폐허,4
1682,단체장,4
1683,실용,4
1684,아이디,4
1685,만약,4
1686,감면,4
1687,아이스크림,4
1688,압박,4
1689,군대,4
1690,찬성,4
1691,우린,4
1692,그건,4
1693,엠블럼,4
1694,디자이너,4
1695,디젤차,4
1696,공해,4
1697,저번,4
1698,달걀,4
1699,적정,4
1700,비스,4
1701,마이너스,4
1702,동봉,4
1703,정답,4
1704,워,4
1705,지지자,4
1706,퍼,4
1707,수혜,4
1708,임,4
1709,합리,4
1710,배정,4
1711,연일,4
1712,귀,4
1713,스펙,4
1714,강철,4
1715,상한가,4
1716,산중,4
1717,셋,4
1718,매직,4
1719,남자,4
1720,백악관,4
1721,디테일,4
1722,스퀘어,4
1723,중동,4
1724,온리,4
1725,확신,4
1726,싸움,4
1727,중계,4
1728,환영,4
1729,별,4
1730,염,4
1731,후기,4
1732,이솔,4
1733,루스,4
1734,요새,4
1735,변동,4
1736,조심,4
1737,체감,4
1738,탱,4
