,text,pos_list
304,ㅇ,UNKNOWN/
305,물린걸까 잘생각해볼일이다 느끼해서 풀무원 얇피김치만두 땡긴다,VV+ETM/NNB+VCP+EC/MAG/NNG/XSV+EC/NNG/JKS/MAG/XR/XSA+EC/NNP/VA/XPN/NNG/JX/JX/VV+EC/
306,2019년 역성장한 냉동피자 시장이 지난해 다시 성장세를 보이며 ‘자 반등’에 성공했다 제일제당과 풀무원 오뚜기 등 굴지의 식품기업들이 냉동피자 시장에서 치열한 경쟁을 벌이며 공들인 ‘프리미엄화’ 전략이 소비자에게 통한 셈이다8일 유통업계에 따르면 국내 냉동피자 시장 규모는 2016년 198억 원에서 2018년 981억 원으로 2년 만에 5배나 성장했지만 2019년엔 715억 원으로 내려앉으며 역성장했다 딱딱한 도우나 부실한 토핑으로 ‘냉동피자는 품질이 떨어진다’는 인식이 강했고 갓 구운 피자의 맛을 구현하지 못하는 한계 탓에 성장이 정체된 것으로 업계는 분석했다그런데도 식품기업들이 앞다퉈 이 시장에 뛰어든 데에는 철저한 계산이 깔렸다 냉동피자와 배달피자 시장 규모를 미국과 캐나다 등 해외와 비교했을 때 국내는 냉동피자 시장의 성장 잠재력이 매우 크다는 것이다 특히 코로나19로 외출이 줄고 ‘집밥’ 수요가 늘면서 에어프라이어를 활용해 간단하게 조리하는 냉동피자가 각광 받고 있는 점도 주목했다 밀키트나 가정간편식 시장이 양질의 재료와 편의성을 앞세워 급성장하는 사이 냉동피자는 오히려 역성장한 점을 감안하면 해답은 품질이었다 식품기업들은 ‘품질 한계점’을 극복한다면 냉동피자 시장 규모 역시 다시 성장세로 돌아설 것이라고 판단했다이에 제일제당은 최근 ‘고메 프리미엄 피자’ 라인업을 확대하며 냉동피자 시장 키우기에 나섰다 신제품 2종은 ‘고메 칠리핫도그 피자’와 ‘고메 갈릭베이컨치즈 피자’다 고메 칠리핫도그 피자는 미국의 길거리 대표 음식인 칠리핫도그를 피자 위에 올렸고 고메 갈릭베이컨치즈 피자는 남녀노소 좋아하는 ‘단짠단짠’의 풍미를 담았다 지난해 12월 출시한 고메 프리미엄 피자는 올해 6월까지 250만 개가량 판매됐다 피자의 4대 요소인 도우 소스 토핑 치즈 품질을 끌어올린 점이 빠른 성장 요인으로 지목됐다제일제당이 보편적인 대중 입맛을 타깃으로 한다면 풀무원은 피자 구매빈도가 높은 ‘피자 애호가’의 취향을 공략했다 자체 냉동피자 구매 트렌드를 반영해 지난달 온라인 채널에 먼저 론칭한 ‘리코타치즈바비큐풀드포크’가 대표적인 예다 피자 도우의 끝부분까지 토핑으로 가득 덮은 프리미엄 ‘노엣지피자’로 풀무원은 이 같은 프리미엄 제품을 확대할 계획이다 2019년 말 냉동피자 시장에 뛰어든 풀무원은 지난해 온라인 판매 냉동피자 점유율 1위를 달성했고 지난달 기준 점유율 324로 온라인에선 선두를 유지하고 있다점차 커지는 온라인 구매 비중도 냉동피자 시장을 키우는 요인 중 하나다 냉동피자를 찾는 소비자가 온라인에서 구매하는 비율은 지난해 186에서 올해 상반기에는 243까지 상승했다냉동피자 시장을 놓고 풀무원과 제일제당의 경쟁이 치열해지자 오프라인 시장 점유율 약 50를 차지하고 있는 업계 1위 오뚜기도 최근 프리미엄 신제품인 크러스트 피자 3종을 내놨다 업계 관계자는 “기업들이 프리미엄화 전략을 펴면서 냉동피자의 품질 한계를 극복하고 있다”며 “코로나19 이후 외식 대신 간단 조리 음식을 찾는 소비자가 늘어 냉동피자 시장은 여전히 성장 잠재력이 크다”고 설명했다성장산업 ㄷㄷ,SN/NNBC/NNG/NNG/XSA+ETM/NNG/NNG/NNG/JKS/NNG/MAG/NNG/JKO/VV/EC/SY/IC/NNG/SY/JKB/NNG/XSV+EP/EC/NNP/JC/NNP/NNG/NNB/NNG/JKG/NNG/NNG/XSN/JKS/NNG/NNG/NNG/JKB/XR/XSA+ETM/NNG/JKO/VV/EC/VV+ETM/SY/NNG/XSN/SY/NNG/JKS/NNG/JKB/VV+ETM/NNB/VCP/EC/SN/NNBC/NNG/NNG/JKB/VV/EC/NNG/NNG/NNG/NNG/NNG/JX/SN/NNBC/SN/NR/NNBC/JKB/SN/NNBC/SN/NR/NNBC/JKB/SN/NNBC/NNB/JKB/SN/NNG/JC/NNG/XSV+EP/EC/SN/NNBC/JKB+JX/SN/NR/NNBC/JKB/VV/EC/NNG/NNG/XSV+EP/EC/XR/XSA+ETM/NNG/JC/NNG/XSA+ETM/NNG/JKB/SY/NNG/NNG/JX/NNG/JKS/VV+EC/SY/JX/NNG/JKS/VV+EP/EC/MAG/VV+ETM/NNG/JKG/NNG/JKO/NNG/XSV/EC/VX/ETM/NNG/NNG/JKB/NNG/JKS/NNG/XSV+ETM/NNB/JKB/NNG/JX/NNG/XSV+EP/EF/MAJ/JX/NNG/NNG/XSN/JKS/NNG/VV+EC/MM/NNG/JKB/VV+ETM/NNB/JKB/JX/XR/XSA+ETM/NNG/JKS/VV+EP/EC/NNG/NNG/JC/NNG/NNG/NNG/NNG/JKO/NNP/JC/NNP/NNB/NNG/JC/NNG/XSV+EP/ETM/NNG/NNG/JX/NNG/NNG/NNG/JKG/NNG/NNG/JKS/MAG/VA/ETM/NNB/JKS/MAG/MAG/NNG/SN/JKB/NNG/JKS/VV/EC/SY/NNG/NNG/SY/NNG/JKS/VV/EC/JKB/IC/NNP/JKO/NNG/XSV+EC/XR/XSA/EC/NNG/XSV/ETM/NNG/NNG/JKS/NNG/VV/EC/VX/ETM/NNG/JX/NNG/XSV+EP/EC/VV+ETM/NNG/NP/JKS/NNG/NNG/NNG/JKS/NNG/JKG/NNG/JC/NNG/XSN/JKO/VV+EC/NNG/XSV/ETM/NNG/NNG/NNG/JX/MAJ/NNG/NNG/XSA+ETM/NNG/JKO/NNG/XSV/EC/NNG/JX/NNG/VCP/EP/EC/NNG/NNG/XSN/JX/SY/NNG/NNG/SY/JKO/NNG/XSV+EC/NNG/NNG/NNG/NNG/MAJ/MAG/NNG/JKB/VV+ETM/NNB/VCP/EC/NNG/XSV+EP/EF/NP/JKB/NNP/JX/NNG/SY/JKQ/VV+EC/NNG/NNG/SY/NNG/JKO/NNG/XSV/EC/NNG/NNG/NNG/VV/ETN/JKB/VV+EP/EF/XPN/NNG/SN/NNG/JX/SY/JKQ/VV+EC/NR/NNBC/NNG/NNG/SY/JC/SY/JKQ/VV+EC/VX+ETM/NNP/NNG/NNG/SY/VCP/EC/VV+EC/NR/NNBC/NNG/NNG/JX/NNP/JKG/NNG/NNG/NNG/VCP+ETM/NNP/NNG/JKO/NNG/NNG/JKB/VV+EP/EC/EC/VV+EC/VX+ETM/NNP/NNG/NNG/JX/NNG/VA/EC/VV/ETM/SY/MM/IC/MAJ/MAG/SY/JKG/NNG/JKO/VV/EP/EC/NNG/SN/NNBC/NNG/XSV/EC/VV+EC/NNG/NNG/JX/NNG/SN/NNBC/JX/SN/NR/NNBC/NNG/NNG/XSV+EP/EC/NNG/JKG/SN/NNBC/NNG/VCP+ETM/NNG/NNG/NNG/NNG/NNG/JKO/VV+ETM/NNG/JKS/VA+ETM/NNG/NNG/JKB/NNG/XSV+EP/EC/NNP/JKS/NNG/XSN/VCP+ETM/NNG/NNG/JKO/NNG/JKB/VV+EC/NNP/JX/NNG/NNG/NNG/JKS/VA/ETM/SY/NNG/NNG/SY/JKG/NNG/JKO/NNG/XSV+EP/EC/NNG/NNG/NNG/NNG/NNG/JKO/NNG/XSV+EC/NNG/NNG/NNG/JKB/NNG/XSN/VV+ETM/SY/NNP/NNG/NNG/VV/EC/NNG/SY/JKS/NNG/XSN/VCP+ETM/IC/MAG/NNG/NNG/JKG/NNG/NNG/JX/NNG/JKB/MAG/VV/ETM/NNG/SY/NNP/NNG/NNG/SY/JKB/NNP/JX/MM/VA/ETM/NNG/NNG/JKO/NNG/XSV+ETM/NNG/JKS/MAG/SN/NNBC/NNB/NNG/NNG/NNG/JKB/VV+ETM/NNP/JX/NNG/NNG/NNG/NNG/NNG/NNG/XSN/SN/NNBC/JKO/NNG/XSV+EP/EC/NNG/NNG/NNG/XSN/SN/JKB/NNG/JKB+JX/NNG/JKO/NNG/XSV/EC/VX/EF/MAG/VV/ETM/NNG/NNG/NNG/JX/NNG/NNG/NNG/JKO/VV/ETM/NNG/NNB/NR/MAG/NNG/NNG/JKO/VV/ETM/NNG/JKS/NNG/JKB/NNG/XSV/ETM/NNG/JX/NNG/SN/JKB/NNG/NNG/JKB/JX/SN/JX/NNG/XSV+EP/EC/NNG/NNG/NNG/JKO/VV/EC/NNP/JC/NNP/JKG/NNG/JKS/NNG/XSV+EC/VX/EC/NNG/NNG/NNG/XSN/MM/SN/JKO/NNG/XSV/EC/VX/ETM/NNG/SN/NNBC/NNG/JX/NNG/NNG/XPN/NNG/VCP+ETM/NNG/NNG/SN/NNG/JKO/VV+EP/EC/NNG/NNG/JX/SSO/NNG/XSN/JKS/NNG/XSN/NNG/JKO/VV/EC/NNG/NNG/JKG/NNG/NNG/JKO/NNG/XSV/EC/VX/EC/SSC/EC/SSO/NNP/SN/NNG/NNG/NNG/VV+ETM/NNG/NNG/JKO/VV/ETM/NNG/JKS/MAG/IC/NNG/NNG/NNG/JX/MAG/NNG/NNG/JKS/NNP/SSC/EC/NNG/XSV+EP/EC/NNG/NNG/NNG/NNG/
307,구라안치고 마트에파는 풀무원 콤비네이션이 더 맛있네,NNG/MAG/VV/EC/NNG/JKB/VV/ETM/NNP/NNG/JKS/MAG/VA/EC/
308,오피스텔 냉동실 탈탈 털어도 다 안들어갈거 같은데사면 안되겠지 형들김치 6개 고기 4개 해서 218만원이네,NNG/NNG/MAG/VV/EC/MAG/MAG/VV+ETM/NNB/VA/ETM/NNB/VV/EC/MAG/VV/EP/EC/NNG/XSN/NNG/SN/NNBC/NNG/SN/NNBC/VV+EC/SN/NR/NNBC/VCP/EC/
309,2글자 이름의 기업 내가 실생활에 이용하는 기업 유일한 특허 가지고있는 기업 독점 기업 싼기업 뭐가 잘못 된걸까 만두사먹어서 풀무원 사고 스벅 먹어서 이마트 사고 카톡 써서 카카오 사고 갤럭시 써서 삼전 사고 2글자 천보 대상 풍산 싼기업 티엔엘 이수페타 생리텍 ㅡ팜,SN/NNG/NNG/JKG/NNG/NP/JKS/NNG/JKB/NNG/XSV/ETM/NNG/NNG/XSA+ETM/NNG/VV/EC/VX/ETM/NNG/NNG/NNG/VA+ETM/NNG/NP/JKS/MAG/VV+ETM/NNB+VCP+EC/JX/NNG/VV/EC/NNP/NNG/XSN/MAG/VV/EC/NNP/NNG/NNP/VV+EC/NNG/NNG/NNP/VV+EC/NNG/NNG/SN/NNG/NNG/NNG/NNG/VA+ETM/NNG/NNP/JKB+JKO/NNG/NNP/NNG/NNG/UNKNOWN/
310,여기 두부만드는곳 맞지석방되면 두부 먹는거 아님,NP/JX/MAG/VV/ETM/NNB/VV/EC/NNG/XSV/EC/NNG/VV/ETM/NNB/VCN+EC/
311,풀무원라면은 뭔가 이거저거 종류가 다양한데하나같이 다 맛업엇던거가틈,NNP/NNG/JX/NP+VCP+EC/NP/NP/NNG/JKS/XR/XSA+EC/NR/MAG/MAG/NNG/VV/EP/ETM/NNB/JKS/NNG/
312,강호동 머선129 누르면 큰 사진 나옴,NNP/NP/JKB+JX/SN/VA/EC/VA+ETM/NNG/VV+EC/
313,풀리식과 함께라면 무패우승의 원대한 목표는 이뤄진다,NNG/NNG/JKB/MAG/VCP+EC/NNG/NNG/JKG/XR/XSA+ETM/NNG/JX/VV+EC/VX+EC/
314,풀무원두부 잘 만드는 회사다,NNP/NNG/MAG/VV/ETM/NNG/VCP+EC/
315,출소 후 두부 한입 먹는다 풀무원 바로 상한가,NNG/NNG/NNG/NNG/VV/EC/NNP/MAG/NNG/
316,풀무원 두부 먹을것,NNP/NNG/VV/ETM/NNB/
317,이거보고 풀매수하지말라이기야,NP/JKB/NNG/NNG/XSV/EC/VX/EC/VV/EC/
318,웃자고 한 소리에 오늘 이노엔처럼 진지하게 풀 매수 때리는 주갤러들,VV/EC/MM/NNG/JKB/NNG/JKS/NNP/JKB/XR/XSA/EC/VV+ETM/NNG/VV/ETM/NNP/NNP/XSN/
319,이상 주갤러들픽,NNG/NNP/NNP/XSN/NNG/
320,두부잼,NNG/NNG/
321,이재용 가석방 두부잼,NNP/NNG/NNG/NNG/
323,풀무원 교촌치킨,NNP/NNG/NNG/
324,두부 가즈아,NNG/JKS/NP/JKV/
325,삼성 전직원이 두부 먹을듯,NNP/NNG/NNG/JKS/NNG/VV/ETM/NNB/
326,출소 두부 풀무원,NNG/NNG/NNP/
327,삼양 농심 풀무원 팔도,NNP/NNP/NNP/NNG/JX/
328,삼양 농심 풀무원 팔도,NNP/NNP/NNP/NNG/JX/
329,달걀 치즈 새송이버섯을 넣고 국물을 좀 끓였어 먹고나니 몸이 아주 뜨거워졌어엄마는 미국달걀 보고 희기만 한 것이 오리알 같다면서 죽어라 깨서 먹기 싫어했어 꼭 노란껍질달걀을 사오라고 해서 큰 플라스틱그릇에 따로 담았어,NNG/NNG/MM/NNG/JKO/VV/EC/NNG/JKO/MAG/VV+EP/EC/VV/EC/VX/EC/NNG/JKS/MAG/NNG/NNG/MM/NNG/JKO/VV/EC/NNG/JKO/MAG/VV+EP/EC/VV/EC/VX/EC/NNG/JKS/MAG/VA+EC+VX+EP/EC/NNG/JX/NNP/NNG/JKB/NNG/JX/VV+ETM/NNB/JKS/NR/NNBC/VA/EC/VV/EC/VV/EC/VV/ETN/VA/EC/VX+EP/EF/MAG/VA+ETM/NNG/NNG/JKO/VV+EC/VV/EC/VV+EC/VA+ETM/NNG/NNG/JKB/MAG/VV/EP/EC/
330,거의 보쌈김치맛남 짱임,MAG/NNG/NNG/NNG/NNG/VCP+ETN/
331,풀무원두부,NNP/NNG/
332,풀무원 시발놈들,NNP/NNG/NNB/XSN/
333,매운콩라면 추억하는 아재들에게 추천 풀무원 홍면맵고 고소한맛임,VA+ETM/NNG/VCP+EC/NNG/XSV/ETM/NNG/XSN/JKB/NNG/NNP/NNG/VCP+EC/VA/EC/XR/XSA+ETM/NNG/VCP+ETN/
334,ㅇㅇ 풀무원은먹어봄,UNKNOWN/NNP/JX/VV/EC/VX+EC/
335,찬물에 헹구지 않고 냉동실에 45분 넣었어 그런데 30분이 딱인 듯 45분 넣으니까 바로 얼기 직전이더라고,NNG/JKB/VV/EC/VX/EC/NNG/JKB/SN/NNBC/VV/EP/EF/MAJ/SN/NNBC/JKS/MAG/VCP+ETM/NNB/SN/NNBC/VV/EC/MAG/NNG/NNG/VCP/EC/
336,바른먹거리 풀무원,VA+ETM/NNG/NNP/
337,여기 여자애들 왜케 이쁘냐 대기업은 확실히 다르노,NP/NNG/NNG/XSN/MAG/XSA+EC/VA/EC/XPN/NNG/JX/MAG/VA/EC/
338,풀무원샘물같이 초록색,NNP/NNG/JKB/NNG/
339,먹지마셈,VV/EC/VX+EC/NNG/
340,원래 소스 이런거 안사먹는데마트 주문하다가 돈 맞출라고 신당동떡볶이 소스 있길래걍 한번 주문해봤는데밀떡이라 더 간에 잘 배이는거냐물은 근데 적힌거보다 더 많이 부음원래 안짜고 설탕도 안넣고 먹기 땜에 많이 넣고떡볶이랑 파 썰어넣기만 했음육수한알 그거 2개 넣고뭐든지 그냥 맹물로는 맛없어서 항상 그거는 한개나 두개씩 넣음그거도 간 자체가 되는건 알긴 하는데그래도 그것만으로는 간이 다 되진 않거든물 다 줄어들 때쯤 찍어먹어봐도 너무 싱겁고 맛이 안나길래진간장을 죽 부었더니고때 끓을땐 그래도 딱히 짜진 않았음근데 다 식히고 나중에 먹을려고 보니 색깔도 간이 약간 거무튀튀한 븕은색에엄창 짜네 ㅡㅡ밀떡 자체도 디게 가는거거든 풀무원예전에 마늘쫑 간장조림이 식고나서 엄청 짜서 놀란 기억 있는데떡볶이는 그럼 먹었을때 싱겁다 싶어도 간을 하면 안된거냐밀떡이 너무 가늘어서 그런가,MAG/NNG/MM/NNB/MAG/VV/EC/NNG/NNG/XSV/EC/NNG/VV+ETM/JKQ/NNP/NNG/NNG/VV/EC/UNKNOWN/MM/NNBC/NNG/XSV+EC/VX+EP/EC/NNG/VCP/EC/MAG/NNG/JKB/MAG/VV/ETM/NNB/VCP+EC/NNG/JX/MAJ/VV+ETM/NNB/JKB/MAG/MAG/NNG/MAG/MAG/VV/EC/NNG/JX/MAG/VV/EC/VV/ETN/NNB/JKB/MAG/VV/EC/NNG/JKB/VV+EC/VV/EC/VV/ETN/JX/VV+EP/ETN/NNG/XSA+ETM/NNG/NP/SN/NNBC/VV/EC/NP/JX/MAG/NNG/JKB/JX/VA/EC/MAG/NP/JX/MM/NNBC/JX/MM/NNBC/XSN/VV/ETN/NP/JX/VV+ETM/NNG/JKS/VV/ETM/NNB+JX/NNG/XSV/ETM/NNB/VV+EC/NP/JX/JKB/JX/NNG/JKS/MAG/VV/EC+JX/VX/EC/VV/EC/VV+ETM/NNG/XSN/VV/EC/VV/EC/VX+EC/MAG/VA/EC/NNG/JKS/MAG/VV/EC/NNG/JKO/MAG/VV/EP/EC/MM/NNG/VV/ETM/NNG+JX/MAJ/MAG/VV/EC+JX/VX/EP/ETN/MAJ/MAG/VV/EC/NNG/JKB/VV/EC/VX/EC/NNG/JX/NNG/JKS/MAG/XR/XSA+ETM/UNKNOWN/VV/EF/UNKNOWN/NNG/JX/VV/EC/VX/ETM/NNB/VCP+EC/NNP/NNG/JKB/NNG/NNG/NNB/NNG/JKS/VV/EC/VX/EC/MAG/VV/EC/VV+ETM/NNG/VV/EC/NNG/JX/MAJ/VV/EP/ETM/NNG/VA/EC/VX/EC/NNG/JKO/VV/EC/MAG/VV+ETM/NNB/VCP+EC/NNG/JKS/MAG/VA/EC/VA+EC/
341,풀무원 생수인가 궁금했음,NNP/NNG/VCP+EC/XR/XSA+EP/ETN/
342,걍 비빔면 원탑인듯,UNKNOWN/NNP/NNG/VCP+ETM/NNB/
343,오늘 풀무원 얇은피만두 샀는데 왜 극찬 받는지 몰겠노,MAG/NNP/VA/ETM/NNG/JX/JX/VV+EP/EC/MAG/NNG/VV/EC/VV/EP/EC/
344,오뚜기 새우볶음밥 2개 5400 맛3 특징 아주 작은 새우 여러마리피코크 새우볶음밥 5개 9000 맛1 특징 싱거움풀무원 새우볶음밥 2개 7000 맛3 특징 약간 작은 새우 3마리비비고 새우볶음밥 2개 5000 맛2 특징 쌀이 외국산사실 맛은 풀무원이 가장 좋은데 냉동밥 주제에 너무 비싸고 냄새도 불향인지 파나 마늘 기름 냄새인지가 너무 강함그래서 우승자는 오뚜기임,NNG/NNG/NNG/SN/NNBC/SN/NNG/SN/NNG/MAG/VA/ETM/NNG/MM/NNBC/NNG/NNP/NNG/NNG/SN/NNBC/SN/NNG/SN/NNG/NNG/IC/NNP/NNG/NNG/SN/NNBC/SN/NNG/SN/NNG/MAG/VA/ETM/NNG/SN/NNBC/VV/EC/NNG/NNG/SN/NNBC/SN/NNG/SN/NNG/NNG/JKS/NNG/MAG/NNG/JX/NNP/JKS/MAG/VA/EC/NNG/NNG/NNG/JKB/MAG/VA/EC/NNG/JX/NNG/VCP+EC/NNG/NNG/NNG/NNG/VCP+EC/JKS/MAG/VA+ETN/MAJ/NNG/JX/NNG/VCP+ETN/
345,이랑 풀무원 얇피만두 매운해물 7개 한꺼번에먹었어 미쳤나봐ㅡㅡ평소에 라면 안 먹는데생리 할 때가 다 돼서 그런지목구멍 끝까지 찼는데 다 먹음ㅡㅡ,JC/NNP/VA/NNG/JX/JX/VA+ETM/NNG/SN/NNBC/MAG/VV/EP/EC/VV+EP/EC/VX+EF/UNKNOWN/VCP+EC/MAG/VV/EC/NNG/XSV+ETM/NNG/JKS/MAG/VV+EC/VA+EC/NNG/NNG/JX/VV+EP/EC/MAG/VV/ETN/UNKNOWN/
346,풀무원운영,NNP/NNG/
347,대상 뿐만 아니라 나 풀무원도 그렇고 해외 공략 전환점임,NNG/JX/JX/VCN/EC/NP/NNP/JX/VA/EC/NNG/NNG/NNG/VCP+ETN/
348,삼양 불닭볶음면제일제당 만두붐풀무원 두부 채식붐,NNP/NNP/NNG/NNG/NR/NNG/JX/MM/NNG/NNP/NNG/NNG/NNG/
349,ㅇ,UNKNOWN/
350,같은층근무한사람만검사하고 그대로운영했음 이때연장했는데 연장이유가 코로나검사때문이라고,VA/ETM/NNG/NNG/XSA+ETM/NNG/JX/NNG/XSV/EC/MAG/NNG/XSV+EP/ETN/JKS/NNG/NNG/XSV+EP/EC/NNG/NNG/JKS/NNG/NNG/NNB/VCP/EC/
351,먹을만해,VV/ETM/NNB/XSA+EC/
352,풀무원에서 나온게 한팩에 이백그람 즈음 하는게 이천오백원 정도 하는데 아싸리 포두부 1키로에 78000원 정도 하는거 사다가 면처럼 썰어서 쓸까 고민중임 ㄹㅇ 존나 마라탕에도 넣어먹고 떡볶이에 넣어도 괘안코 라면도 해먹고 샤브샤브에도 어울리고 콩국수 면대신 넣어도 개꿀이더라 ㄹㅇ,NNP/JKB/VV+ETM/NNB+JKS/MM/NNG/JKB/NR/NR/MAJ/NNB/XSV/ETM/NNB+JKS/NR/NR/NR/NR/NNBC/NNG/XSV/EC/MAG/NNG/NNG/SN/NNP/JKB/VV+ETM/NNB+JKS/MM/NNG/JKB/NR/NR/MAJ/NNB/XSV/ETM/NNB+JKS/NR/NR/NR/NR/NNBC/NNG/XSV/EC/MAG/NNG/NNG/SN/XSV+ETN+JKB/JKG/SN/NNBC/NNG/XSV/ETM/NNB/VV/EC/NNG/JKB/VV/EC/VV+EC/NNG/NNG/JKO/UNKNOWN/MAG/VV+EC/NNG/JKB/JX/VV/EC/VV/EC/NNG/JKB/VV/EC/NNG/NNP/NNG/JX/VV+EC/VV/EC/NNP/JKB/JX/VV/EC/NNG/VCP+EC/NNG/VV/EC/NNG/VCP/EF/JKO/UNKNOWN/
353,내일 배송 와요 전165,MAG/NNG/VV+EC/MM/SN/
354,풀무원 얇은피 라면 밥,NNP/VA/ETM/VV/EC/NNG/
