,명사,횟수
614,텐트,3
615,개수,3
616,보름,3
617,주최,3
618,태양,3
619,연방,3
620,그린필드,3
621,합병,3
622,방점,3
623,도덕,3
624,소유주,3
625,석,3
626,군인,3
627,수십만,3
628,보성,3
629,바퀴,3
630,노박래,3
631,발돋움,3
632,창립,3
633,흥남,3
634,간직,3
635,넥스,3
636,충실,3
637,백일현,3
638,파크,3
639,뷰티,3
640,매송면,3
641,숙곡,3
642,광명,3
643,장지,3
644,건보,3
645,민선,3
646,남양주,3
647,중략,3
648,일쑤,3
649,샐러드,3
650,증가세,3
651,딸,3
652,도축,3
653,거부감,3
654,주축,3
655,간식,3
656,식단,3
657,디자이너,3
658,매력,3
659,콩고기,3
660,질감,3
661,저스트,3
662,표방,3
663,안성시,3
664,유휴,3
665,롤스로이스,3
666,전문점,3
667,레더,3
668,심기,3
669,퓨처,3
670,여년,3
671,버전,3
672,접착제,3
673,프라임,3
674,배합,3
675,최지원,3
676,거치,3
677,차기,3
678,극우,3
679,대변,3
680,재직,3
681,나사,3
682,해류,3
683,레이더,3
684,위성,3
685,양쯔강,3
686,사단법인,3
687,활력,3
688,운반선,3
689,무죄,3
690,형제,3
691,판례,3
692,합의체,3
693,빈소,3
694,분당,3
695,땅굴,3
696,해악,3
697,형량,3
698,향년,3
699,개그맨,3
700,회사원,3
701,타인,3
702,책상,3
703,흑백,3
704,추억,3
705,사회관,3
706,계망,3
707,은행장,3
708,박성호,3
709,한국프로축구연맹,3
710,권오갑,3
711,조흥식,3
712,킥오프,3
713,영리,3
714,팔당댐,3
715,한쪽,3
716,주연,3
717,포식자,3
718,익사,3
719,안쪽,3
720,잠수,3
721,유라시아,3
722,도래,3
723,센서,3
724,삼성전자,3
725,임,3
726,김준영,3
727,섹션,3
728,주년,3
729,크레인,3
730,입력,3
731,해명,3
732,나우,3
733,표출,3
734,경찰관,3
735,심층,3
736,후속,3
737,여당,3
738,조세,3
739,결여,3
740,굴욕,3
741,에디터,3
742,투자액,3
743,체질,3
744,이탈,3
745,산업재,3
746,강정,3
747,서귀포,3
748,위로,3
749,젊은이,3
750,죄책감,3
751,바디,3
752,적응,3
753,테이크아웃,3
754,동지,3
755,쓰임새,3
756,권유,3
757,포획,3
758,열병,3
759,양소,3
760,기조,3
761,종자,3
762,출국,3
763,긴장감,3
764,독감,3
765,지정학,3
766,항공사,3
767,감염자,3
768,나기,3
769,페스티벌,3
770,우시,3
771,패션쇼,3
772,폴리프로필렌,3
773,조끼,3
774,고어텍스,3
775,넓이,3
776,습기,3
777,최은하,3
778,물리학,3
779,한인,3
780,자립,3
781,섬개야광나무,3
782,증정,3
783,보람,3
784,러브,3
785,설거지,3
786,럭키,3
787,명은,3
788,아로,3
789,마티카,3
790,명품,3
791,고가,3
792,지갑,3
793,프리미엄,3
794,경은,3
795,이천,3
796,엿새,3
797,도중,3
798,선반,3
799,선풍기,3
800,근무자,3
801,결함,3
802,두통,3
803,블룸버그,3
804,전력량,3
805,통신사,3
806,클라우드,3
807,그해,3
808,대출,3
809,은,3
810,청정에너지,3
811,급식,3
812,정복수,3
813,카네이션,3
814,서병,3
815,홍원식,3
816,강남구,3
817,도성,3
818,만남,3
819,내외,3
820,부총리,3
821,잠자리,3
822,증감,3
823,총인,3
824,허용량,3
825,담보,3
826,모델링,3
827,윤화섭,3
828,측정차,3
829,배출관,3
830,육안,3
831,차액,3
832,농협,3
833,태백시,3
834,당직실,3
835,유사시,3
836,필요시,3
837,전중,3
838,불시,3
839,두유,3
840,중량,3
841,강수량,3
842,해빙기,3
843,서곡,3
844,신문고,3
845,본회의,3
846,도정,3
847,수협,3
848,무화,3
849,프로펠러,3
850,전복,3
851,의정부시,3
852,송영관,3
853,자행,3
854,경안천,3
855,진위천,3
856,정선군,3
857,화순군,3
858,호가,3
859,반다르,3
860,소하천,3
861,산지,3
862,석천,3
863,횡성군,3
864,축,3
865,친수,3
866,연천군,3
867,삼척,3
868,삼척시,3
869,관련자,3
870,개의,3
871,커리어,3
872,멘토링,3
873,함라면,3
874,특이,3
875,작업복,3
876,최상,3
877,부재,3
878,다섯,3
879,탐색,3
880,적성,3
881,광합성,3
882,잡초,3
883,유기성,3
884,천연물,3
885,아미노산,3
886,케이스,3
887,백지,3
888,양림동,3
889,라운지,3
890,샵,3
891,보증금,3
892,우주선,3
893,탑승,3
894,파이낸셜,3
895,전문지,3
896,어린이재단,3
897,테트라클로로에틸렌,3
898,픽사,3
899,하버드대,3
900,뼈대,3
901,세미,3
902,무인기,3
903,조회,3
904,추락,3
905,정부세종청사,3
906,종결,3
907,통지,3
908,사춘기,3
909,남녀,3
910,유의,3
911,김양중,3
912,서귀포시,3
913,은호,3
914,그림일기,3
915,사다리,3
916,대담,3
917,극한,3
918,외신,3
919,재편,3
920,개막,3
921,형편,3
922,벌칙,3
923,위배,3
924,리서치,3
925,남북,3
926,마감재,3
927,논밭,3
928,사면,3
929,거론,3
930,최정우,3
931,블리드,3
932,견해,3
933,최상류,3
934,젖줄,3
935,자세,3
936,코크스,3
937,당진시,3
938,주무관,3
939,잠정,3
940,직항,3
941,진에어,3
942,쓰레기장,3
943,국영,3
944,취재진,3
945,김지연,3
946,존중,3
947,임지선,3
948,지장,3
949,육군,3
950,언론인,3
951,군수품,3
952,갤런,3
953,설토,3
954,준설,3
955,번식지,3
956,영종,3
957,한진,3
958,트럼프,3
959,경과,3
960,피코,3
961,송악면,3
962,아산,3
963,해발,3
964,감지기,3
965,과실,3
966,스프레이,3
967,연구자,3
968,용제,3
969,여아,3
970,교류,3
971,중국인,3
972,기업가,3
973,아토피,3
974,알레르기,3
975,상세,3
976,덴마크,3
977,보건소,3
978,구실,3
979,수건,3
980,수학,3
981,형광,3
982,피로,3
983,당감동,3
984,소관,3
985,흡입,3
986,종과,3
987,기아,3
988,돌파,3
989,만평,3
990,녹사평역,3
991,터널,3
992,여력,3
993,선적,3
994,양쪽,3
995,재판소,3
996,간격,3
997,꼼수,3
998,팔당,3
999,공약,3
1000,급여액,3
1001,일시금,3
1002,안간힘,3
1003,견인,3
1004,유망,3
1005,연막,3
1006,골,3
1007,모양새,3
1008,곡예비행단,3
1009,상주,3
1010,날인,3
1011,관념,3
1012,생식,3
1013,증식,3
1014,책무,3
1015,생산지,3
1016,지역구,3
1017,로비,3
1018,태안군,3
1019,필두,3
1020,타임,3
1021,합천,3
1022,군위,3
1023,용허,3
1024,침범,3
1025,삼다수,3
1026,지주사,3
1027,항원,3
1028,부진,3
1029,만회,3
1030,도약,3
1031,네이처,3
1032,툴리,3
1033,아쿠아,3
1034,라이트,3
1035,완제품,3
1036,기술진,3
1037,갱년기,3
1038,장터,3
1039,산자부,3
1040,광석,3
1041,경사,3
1042,일월,3
1043,최기호,3
1044,야생화,3
1045,전망대,3
1046,맞은편,3
1047,월산,3
1048,뻔,3
1049,죽파리,3
1050,파천,3
1051,곁,3
1052,신호,3
1053,취사,3
1054,반딧불,3
1055,밤하늘,3
1056,건설사,3
1057,경량,3
1058,신사업,3
1059,충전재,3
1060,업데이트,3
1061,캐럴,3
1062,에이전트,3
1063,퇴역,3
1064,포름알데히드,3
1065,각성,3
1066,오리지널,3
1067,네스프레소,3
1068,호환,3
1069,대답,3
1070,유추,3
1071,짐,3
1072,억장,3
1073,관광업,3
1074,양여,3
1075,제각각,3
1076,미지수,3
1077,알파,3
1078,모스,3
1079,검시,3
1080,부전,3
1081,꽃가루,3
1082,돌입,3
1083,수년,3
1084,오렌지색,3
1085,김슬기,3
1086,합법,3
1087,베이커리,3
1088,조리,3
1089,조영지,3
1090,다이어트,3
1091,전방,3
1092,커뮤니티,3
1093,점심,3
1094,플랜,3
1095,심리,3
1096,귀국,3
1097,교통수단,3
1098,우림,3
1099,꼬리,3
1100,윤주,3
1101,스콧,3
1102,이스,3
1103,유선,3
1104,상임,3
1105,모빌리티,3
1106,현직,3
1107,일터,3
1108,지자,3
1109,체장,3
1110,단열,3
1111,원래,3
1112,인위,3
1113,회복력,3
1114,잡화,3
1115,총액,3
1116,남동구,3
1117,실사,3
1118,부채,3
1119,파수,3
1120,모래사장,3
1121,깃털,3
1122,미작,3
1123,천단,3
1124,수백만,3
1125,스팩만,3
1126,침체,3
1127,응모,3
1128,소상,3
1129,만장,3
1130,강희,3
1131,개년,3
1132,해경청,3
1133,양호,3
1134,거름망,3
1135,악순환,3
1136,박겸수,3
1137,김재중,3
1138,대구경북,3
1139,증액,3
1140,역행,3
1141,연습,3
1142,드림,3
1143,서핑,3
1144,글쓴이,3
1145,대체재,3
1146,장시간,3
1147,초당,3
1148,건축법,3
1149,부하,3
1150,교부,3
1151,서승진,3
1152,지난주,3
1153,소유자,3
1154,새해,3
1155,소망,3
1156,염원,3
1157,벽,3
1158,분홍빛,3
1159,남해화학,3
1160,신축,3
1161,중고,3
1162,알드린,3
1163,합계,3
1164,거짓,3
1165,설훈,3
1166,스파클,3
1167,의결,3
1168,구리시,3
1169,스팀,3
1170,박람회,3
1171,충청,3
1172,농민,3
1173,연재,3
1174,산도,3
1175,본류,3
1176,삭제,3
1177,윤우열,3
1178,매장량,3
1179,정우성,3
1180,두뇌,3
1181,전해질,3
1182,양만,3
1183,인구수,3
1184,우승,3
1185,지혜,3
1186,북서,3
1187,황해,3
1188,특단,3
1189,박중현,3
1190,논설위원,3
1191,승수,3
1192,오리너구리,3
1193,제프리,3
1194,지음,3
1195,초고속,3
1196,구석기,3
1197,민주주의,3
1198,한눈,3
1199,김세웅,3
1200,명명,3
1201,관측소,3
1202,줄기,3
1203,클럽,3
1204,시너지,3
1205,도면,3
1206,출력,3
1207,프로세스,3
1208,정봉오,3
1209,여유,3
1210,풍향,3
1211,발동,3
1212,양심,3
1213,겨냥,3
1214,본보,3
1215,탄기,3
1216,출구,3
1217,원재료,3
1218,재허,3
1219,직영,3
1220,신보라,3
1221,고인,3
1222,원사,3
1223,패딩,3
1224,나이키,3
1225,혼재,3
1226,집적,3
1227,감동,3
1228,딜리버리,3
1229,신상,3
1230,클래스,3
1231,재조합,3
1232,굴삭기,3
1233,감압,3
1234,전격,3
1235,홍진환,3
1236,일곱,3
1237,용의자,3
1238,일평균,3
1239,키보드,3
1240,마우스,3
1241,머신,3
1242,고해상도,3
1243,스트리밍,3
1244,링크,3
1245,웃음,3
1246,쇳물,3
1247,귀농,3
1248,씨앗,3
1249,멤버,3
1250,역,3
1251,오너,3
1252,걸음,3
1253,서대문구,3
1254,중력,3
1255,렌,3
1256,외화,3
1257,환경연합,3
1258,액비,3
1259,관리인,3
1260,국고,3
1261,한데,3
1262,영원,3
1263,기념,3
1264,시베리아,3
1265,대양주,3
1266,해조류,3
1267,김회재,3
1268,공고,3
1269,헌영,3
1270,오산시,3
1271,취역,3
1272,박용하,3
1273,해양경찰,3
1274,서장,3
1275,비밀,3
1276,안병용,3
1277,제동,3
1278,김성훈,3
1279,금탑,3
1280,담당관,3
1281,이혜경,3
1282,선상,3
1283,무더위,3
1284,고분자,3
1285,금강수,3
1286,살수,3
1287,산학,3
1288,모달,3
1289,생지,3
1290,지천,3
1291,연천,3
1292,시상식,3
1293,매출액,3
1294,이티,3
1295,전기료,3
1296,내수면,3
1297,각별,3
1298,고소득,3
1299,산출,3
1300,여국,3
1301,우회,3
1302,사드,3
1303,오명,3
1304,서북,3
1305,양상,3
1306,징역형,3
1307,상심,3
1308,다대포,3
1309,세탁장,3
1310,세탁기,3
1311,얼룩,3
1312,경제난,3
1313,걸림돌,3
1314,월드,3
1315,반경,3
1316,후회,3
1317,생채기,3
1318,출간,3
1319,축산물,3
1320,극미량,3
1321,식이,3
1322,탈피,3
1323,펜,3
1324,폴리,3
1325,이양수,3
1326,안료,3
1327,눈앞,3
1328,잿,3
1329,경작,3
1330,릭스,3
1331,캐리어,3
1332,잔여물,3
1333,이동해,3
1334,압바스,3
1335,원화,3
1336,신청인,3
1337,사피엔스,3
1338,키워드,3
1339,터키,3
1340,섬나라,3
1341,생태학,3
1342,포장길,3
1343,석모도,3
1344,기층,3
1345,내라,3
1346,미꾸라지,3
1347,임송학,3
1348,고사,3
1349,구제제,3
1350,지급액,3
1351,균주,3
1352,락산,3
1353,김병철,3
1354,디스플레이,3
1355,신창현,3
1356,택지,3
1357,기록부,3
1358,마모,3
1359,해이,3
1360,겸,3
1361,허리둘레,3
1362,복부,3
1363,당뇨병,3
1364,사모,3
1365,창원,3
1366,지차수,3
1367,김덕용,3
1368,가늠,3
1369,머릿속,3
1370,드라마,3
1371,개인전,3
1372,프레임,3
1373,역병,3
1374,감상,3
1375,장해,3
1376,남혜정,3
1377,한남,3
1378,박병진,3
1379,가이드라인,3
1380,관장,3
1381,침수,3
1382,박형준,3
1383,구례군,3
1384,주력,3
1385,보션,3
1386,업주,3
1387,유자녀,3
1388,해초,3
1389,합사,3
1390,동맹,3
1391,윤지,3
1392,각서,3
1393,총선,3
1394,자부담,3
1395,청호,3
1396,유독물,3
1397,남광,3
1398,양기,3
1399,도암,3
1400,자동식,3
1401,봇,3
1402,신안군,3
1403,수유,3
1404,고민거리,3
1405,한남정맥,3
1406,군포시,3
1407,추경,3
1408,유동균,3
1409,선형,3
1410,교재,3
1411,매향리,3
1412,영토,3
1413,물대포,3
1414,방조제,3
1415,스파이크,3
1416,주둥이,3
1417,설탕물,3
1418,대국,3
1419,포어,3
1420,송금,3
1421,처방,3
1422,밀,3
1423,함장,3
1424,돌,3
1425,천연자원,3
1426,중심부,3
1427,사방,3
1428,떡볶이,3
1429,윤세아,3
1430,자본주의,3
1431,환경보호국,3
1432,샌드블라스트,3
1433,파리다,3
1434,델리,3
1435,백질,3
1436,노루오줌,3
1437,개맥문동,3
1438,맥문동,3
1439,꽃자루,3
1440,공터,3
1441,꽃차례,3
1442,비비추,3
1443,직장인,3
1444,서리,3
1445,뗏목,3
1446,농기계,3
1447,칭찬,3
1448,치아,3
1449,삼성전기,3
1450,입사,3
1451,대장암,3
1452,물때,3
1453,점액,3
1454,유머,3
1455,다면,3
1456,스트비,3
1457,얘,3
1458,마녀,3
1459,갈매기,3
1460,냅킨,3
1461,링컨,3
1462,일러스트,3
1463,포이,3
1464,버,3
1465,아빠,3
1466,괭이갈매기,3
1467,나름,2
1468,어딘가,2
1469,범죄자,2
1470,떡밥,2
1471,역시,2
1472,지프,2
1473,텍사스,2
1474,일전,2
1475,저널리즘,2
1476,주거비,2
1477,금연,2
1478,파괴자,2
1479,연료비,2
1480,가솔린,2
1481,싸움,2
1482,전제,2
1483,짱깨,2
1484,고리,2
1485,하청,2
1486,뱅,2
1487,따구,2
1488,저번,2
1489,오류,2
1490,매매,2
1491,맨,2
1492,알고리즘,2
1493,풍등,2
1494,스킵,2
1495,붕이,2
1496,로스트,2
1497,학업,2
1498,로아,2
1499,그레이스,2
1500,크라시아,2
1501,카제,2
1502,로스,2
1503,잭,2
1504,선동,2
1505,마나,2
1506,여친,2
1507,오빠,2
1508,훗날,2
1509,빙하,2
1510,대항,2
1511,세팅,2
1512,치타공,2
1513,대강,2
1514,자동차세,2
1515,부가세,2
1516,담임,2
1517,쌤,2
1518,물밑,2
1519,유동,2
1520,골드만,2
1521,데스크,2
1522,사거리,2
1523,시트,2
1524,옵션,2
1525,토마스,2
1526,승차,2
1527,저승,2
1528,사자,2
1529,영계,2
1530,예사,2
1531,점토,2
1532,진로,2
1533,남발,2
1534,쓰래,2
1535,외모,2
1536,난이도,2
1537,소련,2
1538,버거,2
1539,병신,2
1540,끝판,2
1541,페미니즘,2
1542,받침,2
1543,씹,2
1544,브라,2
1545,성서,2
1546,갱신,2
1547,유가,2
1548,도발,2
1549,섬광,2
1550,번개,2
1551,딜레마,2
1552,마이크로웨이브,2
1553,지옥,2
1554,직속,2
1555,안일,2
1556,낙농업,2
1557,대장,2
1558,노령,2
1559,녹화,2
1560,후진국,2
1561,기생,2
1562,벌채,2
1563,독약,2
1564,불가결,2
1565,핸드폰,2
1566,지온,2
1567,듯이,2
1568,원흉,2
1569,윤곽,2
1570,교도소,2
1571,깡통,2
1572,프티,2
1573,도심지,2
1574,환,2
1575,의외,2
1576,공산품,2
1577,괴수,2
1578,재임,2
1579,바나나,2
1580,건지,2
1581,난민,2
1582,소름,2
1583,해리포터,2
1584,려고,2
1585,빠,2
1586,세계관,2
1587,협박,2
1588,후세,2
1589,건설업,2
1590,벽지,2
1591,칼슘,2
1592,산화에틸렌,2
1593,유도체,2
1594,교량,2
1595,연산,2
1596,위인,2
1597,증권,2
1598,제약사,2
1599,혈관,2
1600,미숙아,2
1601,성장기,2
1602,홍윤철,2
1603,상부,2
1604,상기,2
1605,기도,2
1606,항균,2
1607,아두,2
1608,아동기,2
1609,칼리지,2
1610,청소년기,2
1611,쌍둥이,2
1612,알코올,2
1613,주의력,2
1614,무렵,2
1615,이개호,2
1616,원석,2
1617,이두영,2
1618,정치인,2
1619,소위원회,2
1620,진폐증,2
1621,형형색색,2
1622,레깅스,2
1623,비상사태,2
1624,이윤,2
1625,지도자,2
1626,총국,2
1627,파이프,2
1628,이음새,2
1629,수원지,2
1630,클로로,2
1631,지면,2
1632,식수원,2
1633,구토,2
1634,엔터,2
1635,진상,2
1636,환경처,2
1637,경질,2
1638,농성,2
1639,고전,2
1640,비약,2
1641,중기,2
1642,전광판,2
1643,뚝심,2
1644,직책,2
1645,외환,2
1646,연루,2
1647,영주댐,2
1648,내성천,2
1649,겨자,2
1650,사명감,2
1651,공직자,2
1652,창의,2
1653,사이드,2
1654,수산업,2
1655,고속정,2
1656,마수드,2
1657,레이터,2
1658,오만,2
1659,무스카트항,2
1660,개관,2
1661,연구관,2
1662,관람객,2
1663,위아래,2
1664,하나하나,2
1665,소반,2
1666,떡살,2
1667,반닫이,2
1668,성질,2
1669,습도,2
1670,키오스,2
1671,소장품,2
1672,세척기,2
1673,찰스,2
1674,뭔지,2
1675,귀띔,2
1676,정초,2
1677,김현정,2
1678,임익순,2
1679,공통점,2
1680,진공,2
1681,김재현,2
1682,부근,2
1683,한자,2
1684,물꼬,2
1685,웅덩이,2
1686,채집,2
1687,물방개,2
1688,방울,2
1689,아가미,2
1690,앞발,2
1691,포크,2
1692,명원,2
1693,윤현지,2
1694,유리병,2
1695,치약,2
1696,약산성,2
1697,에센셜,2
1698,반죽,2
1699,학생모,2
1700,수지구,2
1701,계단,2
1702,프레,2
1703,시백,2
1704,수요자,2
1705,카트,2
1706,분초,2
1707,기현상,2
1708,항생제,2
1709,건국,2
